gain	2	52	-93.89
gain	52	2	-92.84
gain	2	53	-96.93
gain	53	2	-97.42
gain	2	54	-95.97
gain	54	2	-97.66
gain	2	55	-95.99
gain	55	2	-95.36
gain	2	56	-103.97
gain	56	2	-104.23
gain	2	57	-100.74
gain	57	2	-100.35
gain	2	58	-102.86
gain	58	2	-103.25
gain	2	59	-103.53
gain	59	2	-102.87
gain	2	60	-91.10
gain	60	2	-90.06
gain	2	61	-91.73
gain	61	2	-91.26
gain	2	62	-82.03
gain	62	2	-82.47
gain	2	63	-83.80
gain	63	2	-83.53
gain	2	64	-87.49
gain	64	2	-85.56
gain	2	65	-86.78
gain	65	2	-87.35
gain	2	66	-91.36
gain	66	2	-91.05
gain	2	67	-92.53
gain	67	2	-91.33
gain	2	68	-89.93
gain	68	2	-89.60
gain	2	69	-99.21
gain	69	2	-97.61
gain	2	70	-100.91
gain	70	2	-98.60
gain	2	71	-101.77
gain	71	2	-102.63
gain	2	72	-104.90
gain	72	2	-105.07
gain	2	73	-100.52
gain	73	2	-98.71
gain	2	74	-108.46
gain	74	2	-107.50
gain	2	75	-91.05
gain	75	2	-89.61
gain	2	76	-91.61
gain	76	2	-91.06
gain	2	77	-89.21
gain	77	2	-89.91
gain	2	78	-86.72
gain	78	2	-84.16
gain	2	79	-94.19
gain	79	2	-92.59
gain	2	80	-95.07
gain	80	2	-93.99
gain	2	81	-90.64
gain	81	2	-90.14
gain	2	82	-92.07
gain	82	2	-92.41
gain	2	83	-104.87
gain	83	2	-103.68
gain	2	84	-99.06
gain	84	2	-97.47
gain	2	85	-104.55
gain	85	2	-104.08
gain	2	86	-100.35
gain	86	2	-99.57
gain	2	87	-102.37
gain	87	2	-102.22
gain	2	88	-108.72
gain	88	2	-109.08
gain	2	89	-102.58
gain	89	2	-102.14
gain	2	90	-98.94
gain	90	2	-99.39
gain	2	91	-93.81
gain	91	2	-93.79
gain	2	92	-93.41
gain	92	2	-91.71
gain	2	93	-103.89
gain	93	2	-102.38
gain	2	94	-89.67
gain	94	2	-88.99
gain	2	95	-90.39
gain	95	2	-91.27
gain	2	96	-98.00
gain	96	2	-99.15
gain	2	97	-97.55
gain	97	2	-96.88
gain	2	98	-104.84
gain	98	2	-105.39
gain	2	99	-95.51
gain	99	2	-95.18
gain	2	100	-108.37
gain	100	2	-108.17
gain	2	101	-106.12
gain	101	2	-105.22
gain	2	102	-107.36
gain	102	2	-108.12
gain	2	103	-113.94
gain	103	2	-113.38
gain	2	104	-106.95
gain	104	2	-106.22
gain	2	105	-94.20
gain	105	2	-93.56
gain	2	106	-92.59
gain	106	2	-90.88
gain	2	107	-96.06
gain	107	2	-94.25
gain	2	108	-96.00
gain	108	2	-97.43
gain	2	109	-97.94
gain	109	2	-97.11
gain	2	110	-98.09
gain	110	2	-96.27
gain	2	111	-100.03
gain	111	2	-99.77
gain	2	112	-107.88
gain	112	2	-106.71
gain	2	113	-106.54
gain	113	2	-104.49
gain	2	114	-106.34
gain	114	2	-107.79
gain	2	115	-101.84
gain	115	2	-103.96
gain	2	116	-106.73
gain	116	2	-105.96
gain	2	117	-106.16
gain	117	2	-105.70
gain	2	118	-110.82
gain	118	2	-111.01
gain	2	119	-114.39
gain	119	2	-115.38
gain	2	120	-99.58
gain	120	2	-99.63
gain	2	121	-92.11
gain	121	2	-91.76
